edmunddruz@yahoo.de;Towarzystwo Chrystusowe dla Polonii Zagranicznej na WÍgrzech
csucs.halina@parlament.hu;Towarzystwo Przyjaüni WÍgiersko-Polskiej w Esztergom
misjonarki@mchr.pl;Zgromadzenie SiÛstr Misjonarek Chrystusa KrÛla dla Polonii Zagranicznej (Misjonarki Chrystusa KrÛla) na WÍgrzech
sekretariat.ipn@ipn.gov.pl;"Biuletyn Informacyjny AKî
polskagazeta@gazeta.ie;"Biuletyn Informacyjny Zwiπzku Artylerii Przeciwlotniczej"
szlos@doctors.org.uk;"Biuletyn Ko≥a Lwowianî
redakcja@emito.net;"Emito.net" Polski Portal w Wielkiej Brytanii
marketing@ekai.pl;"Gazeta Niedzielnaî
szlos@doctors.org.uk;"Kwartalnik Kresowy"
office@leeds-manchester.pl;"Leeds-Manchester.pl" Polonia PÛ≥nocnej Anglii
newsroom@londynek.net;"Londynek.net" Polska Spo≥ecznoúÊ w Wielkiej Brytanii
editor@nowyczas.co.uk;"Nowy Czas"
redakcja@polishexpress.co.uk;"Polish Express"
pms@polskamacierz.org;"Razem M≥odzi Przyjacieleî
office@stpuk.org;"Technika i Naukaî
tydzien@tydzien.co.uk;ìDziennik Polskiî
periodicals@polishlibrary.co.uk;Biblioteka Polska POSK w Londynie
pawel.skorupski@bpcc.org.pl;Brytyjsko-Polska Izba Handlowa
forumpacc@yahoo.com;Cmentarz Wellshill Cemetery
robert@ostrycharz.free-online.co.uk;Dom Polski im. Gen. W. Sikorskiego w Glasgow
pol-emb@dircon.co.uk;Dom Polski w Stafford
sekretariat@albertynki.pl;Dom Spokojnej Staroúci dla Polonii w Huddersfield
maria.musurgrieve@gmail.com;Edynburski Biuletyn Informacyjny dla PolakÛw w Szkocji
anowinsk@wspolnota-polska.org.pl;Europejska Unia WspÛlnot Polonijnych (EUWP)
oddzial.londyn@polishresistance-ak.org;Fundacja Armii Krajowej im. Franciszka Miszczaka - Londyn
email.spkwb@virgin.net;Fundacja Stowarzyszenia LotnikÛw Polskich w Londynie
editor@nowyczas.co.uk;Fundusz Spo≥eczny Stowarzyszenia Marynarki Wojennej w Londynie
instytut@pilsudski.org.uk;Instytut JÛzefa Pi≥sudskiego w Londynie
magdalena.grabianowska@instytutpolski.org;Instytut Kultury Polskiej w Wielkiej Brytanii
biuro@pcmew.org;Instytut Polskiej Akcji Katolickiej w Londynie
ipakwb@pcmew.org;Instytut Polskiej Akcji Katolickiej w Wielkiej Brytanii (IPAK)
mogolin@yahoo.com;Klub Gazety Polskiej - Cambridge
klubgplondyn@gmail.com;Klub Gazety Polskiej - Londyn
klubygp_londyn2@hotmail.co.uk;Klub Gazety Polskiej - Londyn II
oddzial.londyn@polishresistance-ak.org;Ko≥o By≥ych Øo≥nierzy Armii Krajowej w Londynie
szlos@doctors.org.uk;Ko≥o Lwowian Wielka Brytania
admin@posk.org;Komitet Pomocy Polakom na Wschodzie w Wielkiej Brytanii
agnieszkanfo@strefa.co.uk;Komitet Pomocy Polakom w Rosji Londyn
barbarabakst@yahoo.co.uk;Konfraternia ArtystÛw Polskich w Wielkiej Brytanii
bookshop@orbis-books.co.uk;KsiÍgarnia Polska Orbis Books London
londyn.konsulat@msz.gov.pl;KsiÍgarnia Polski Ekspress w Wielkiej Brytanii
medaitpoland@yahoo.com;Medical Aid for Poland Fund
volunteers@merseysidepolonia.com;Merseyside Polonia w Liverpool
zwiazekozzpo@wp.pl;Obywatelski Zwiπzek Polek na Uchodüstwie
office@ogniskopolskie.org;Ognisko Polskie w Londynie
office@ogniskopolskie.org.uk;Ognisko Rodzin OsadnikÛw Kresowych w Uxbridge
info@pegaz.org.uk;PEGAZ Polish Community Organisation North East UK
info@paaberdeen.co.uk;Polish Association Aberdeen
morag.ellis@ftb.eu.com;Polish Economic and Business Association (PEBA)
pms@polskamacierz.org;Polska Macierz Szkolna
biuro@pcmew.org;Polska Misja Katolicka w Anglii i Walii
devonia@parafia-devonia.org.uk;Polska parafia pw. Matki Boskiej CzÍstochowskiej i åwiÍtego Kazimierza w Londynie
kpajak66@gmail.com;Polska Parafia pw. Niepokalanego Serca Maryi w Oksfordzie
info@polskaszkolastamfordhill.org;Polska Szkola Przedmiotow Ojczystych na Stamford Hill
pssbih@outlook.com;Polska Szkola Sobotnia im. gen. Sikorskiego w Brighton
polskaszkola_willesden@hotmail.com;Polska Szkola Sobotnia im. Marii Konopnickiej Willesden Green
polskaszkola@interia.eu;Polska Szkola Sobotnia PrzedmiotÛw Ojczystych w Oxford
polskaszkolawfife@op.pl;Polska Szko≥a im. Jana Paw≥a II w Fife
szkolatauton@wp.pl;Polska Szko≥a Sobotnia im.Jana Brzechwy
szkola@nepco.org.uk;Polska Szko≥a Sobotnia w Newcastle upon Tyne
polska.szkola@pss-wellingborough.co.uk;Polska Szko≥a Sobotnia w Wellingborough
szkolabezgranic@gmail.com;Polska SzkÛ≥ka Sobotnia "Jutrzenka" w Elgin
marek.laskiewicz@pwwb.co.uk;Polska WspÛlnota w Wielkiej Brytanii
reformowani@reformowani.pl;Polski KoúciÛ≥ Ewangelicko-Reformowany na Obczyünie
rafal.wilczkowski@msport.gov.pl;Polski Oúrodek Informacji Turystycznej w Wielkiej Brytanii
info@puno.edu.pl;Polski Oúrodek Naukowy Uniwersytetu JagielloÒskiego w Londynie (PON)
info@puno.edu.pl;Polski Uniwersytet na Obczyünie (PUNO)
office@england.pl;Polskie Centrum Katolickie "Dom Polski" (Polish Millennium House) w Birmingham
parafiabirmingham@hotmail.com;Polskie Stowarzyszenie Kulturalno-Oúwiatowe w Wielkiej Brytanii
ccl@polishlibrary.co.uk;Polskie Stowarzyszenie Powiernicze
glospoloniiwfalkirk@yahoo.co.uk;Polskie Stowarzyszenie w Stirling
konfraternia@posk.org;Polskie Towarzystwo Naukowe na Obczyünie w Wielkiej Brytanii
feedback@polishpsychologists.org;PPP Polska Pomoc Psychologiczna Londyn
londyn@patriaefidelis.pl;Stowarzyszenia M≥odzieøy Patriotycznej w Wielkiej Brytanii "Patriae Fidelis"
info@scotpoles.co.uk;Stowarzyszenie ds. Festiwalu Kultury Polskiej w Edynburgu
office@ogniskopolskie.org;Stowarzyszenie LotnikÛw Polskich w Wielkiej Brytanii
kontakt@thewiza.com;Stowarzyszenie PolakÛw "Most" w Fife
info@polandstreet.org.uk;Stowarzyszenie PolakÛw w Wielkiej Brytanii
info@polandstreet.org.uk;Stowarzyszenie PolakÛw w Wielkiej Brytanii "Poland Street"
info@apec-uk.org;Stowarzyszenie Polskich PrzedsiÍbiorcÛw i BiznesÛw w Londynie
leopolis87@yahoo.com;Stowarzyszenie Polskie "Gryf" w Slough
listotwartydopani@groups.facebook.com;Stowarzyszenie Polskie w Irlandii PÛ≥nocnej
office@stpuk.org;Stowarzyszenie TechnikÛw Polskich w Wielkiej Brytanii
polishsociety@cardiff.ac.uk;Stowarzyszenie WspÛ≥pracy Polsko-Walijskiej
office@edinburgh.com.pl;Szkocko-Polskie Towarzystwo Kulturalne w Edynburgu
plreliged@stcyril.org;Szkola im. Jana Pawla II w Londynie
info@szkolabezgranic.co.uk;Szko≥a bez granic w Edynburgu
szkolamotherwell@gmail.com;Szko≥a JÍzyka Polskiego i Kultury w Motherwell
edinburgh@msz.gov.pl;åwietlica Polska w Edynburgu
prowincjal@tchr.org.uk;Towarzystwo Chrystusowe dla Polonii Zagranicznej w Wielkiej Brytanii
topazklub@gmail.com;Towarzystwo Polskich AbsolwentÛw i ZawodowcÛw
relief.society@btconnect.com;Towarzystwo Popierania Nauki Polskiej w Wielkiej Brytanii
info@puno.edu.pl;Towarzystwo PrzyjaciÛ≥ Polskiego Uniwersytetu na obczyünie Wielka Brytania
misjonarki@mchr.pl;Zgromadzenie SiÛstr Misjonarek Chrystusa KrÛla dla Polonii Zagranicznej (Misjonarki Chrystusa KrÛla) w Wielkiej Brytanii
mail@veritasfoundation.org.uk;Zjednoczenie Polek na Emigracji
apauksecretary@gmail.com;Zrzeszenie Polskich ArtystÛw PlastykÛw w Wielkiej Brytanii APA
pymca@polskaymca.org.uk;Zrzeszenie Studentow I Absolwentow Polskich w Wielkiej Brytanii
ccl@polishlibrary.co.uk;Zrzeszenie StudentÛw i AbsolwentÛw Polskich w Wielkiej Brytanii
pymca@polskaymca.org.uk;Zrzeszenie StudentÛw i AbsolwentÛw w Wielkiej Brytanii
ccl@polishlibrary.co.uk;Zwiπzek ArtystÛw Scen Polskich za Granicπ
zawartka2@intereia.pl;Zwiπzek B. Øo≥nierzy Samodzielnej Brygady StrzelcÛw Karpackich
info@polish-spk-foundation.org.au;Zwiπzek KÛ≥ 1. Dywizji Pancernej - Zarzπd G≥Ûwny
zarzad@polishmedicalassociation.co.uk;Zwiπzek Lekarzy Polskich na Obczyünie
office@edinburgh.com.pl;Zwiπzek LotnikÛw Polskich
ccl@polishlibrary.co.uk;Zwiπzek Pisarzy Polskich na Obczyünie
biuro@zwiazek-podhalan.com;Zwiπzek Podhalan w Wielkiej Brytanii
tadstenzel@gmail.com;Zwiπzek Polskich KlubÛw Sportowych w Wielkiej Brytanii
office@ogniskopolskie.org.uk;Zwiπzek RzemieúlnikÛw i RobotnikÛw Polskich w Wielkiej Brytanii
info@fjp2.com;"Biuletyn Fundacji Jana Paw≥a II"
sekbibl@kul.pl;"Duszpasterz Polski Zagranicπî
info@sitiinternetonline.com;Biblioteka i Stacja Naukowa Polskiej Akademii Nauk w Rzymie
niepsuj@jp2doc.org;Dom Fundacji Jana Paw≥a II (Dom Polski) w Rzymie
szkolarzym@gmail.com;Filia Szkolnego Punktu Konsultacyjnego im. G. Herlinga-GrudziÒskiego przy Ambasadzie RP w Rzymie z siedzibπ w Bolonii
szkola.milano@alice.it;Filia Szkolnego Punktu Konsultacyjnego im. G. Herlinga-GrudziÒskiego przy Ambasadzie RP w Rzymie z siedzibπ w Mediolanie
szkolarzym@gmail.com;Filia Szkolnego Punktu Konsultacyjnego im. G. Herlinga-GrudziÒskiego przy Ambasadzie RP w Rzymie z siedzibπ w Ostii
d.mroz@katamail.com;MiÍdzynarodowa Asocjacja Polskich Kobiet "Polka Internationalî Oddzia≥ w Rzymie
info@jp2doc.org;Oúrodek Dokumentacji i Studium Pontyfikatu Jana Paw≥a II w Rzymie
pontipol@opoka.org;Papieski Instytut StudiÛw Koúcielnych w Rzymie
marketing@ekai.pl;Polski Cmentarz Wojenny w Bolonii
uffico.stampa@ambasciatapolonia.it;Polski Instytut Historyczny w Rzymie
fumiast@tiscali.it;Polsko ñ W≥oskie Stowarzyszenie Kulturalno-Sportowe "Arcoî w Bolonii
kontakt@mojabancarella.com;Rzymskie Stowarzyszenie W≥osko ñ Polskie
polonia.turyn@libero.it;Stowarzyszenie Comunita  Polacca
copernicus2005@o2.PL;Stowarzyszenie Komitetu Polonijnego we W≥oszech
circoloitpol@gmail.com;Stowarzyszenie Kulturalne "Dagomeî w Katanii
wlodekb@op.pl;Stowarzyszenie Kulturalne W≥osko-Polskie w Marche
brygida@tiscali.it.;Stowarzyszenie Kulturalne W≥osko-Polskie w Olbii
books@polonia.com;Stowarzyszenie Kulturalne W≥osko-Polskie w Toskanii
info@poloniaveneto.it;Stowarzyszenie Kulturalne W≥osko-Polskie w Veneto
info@poloniaveneto.it;Stowarzyszenie Kulturalne W≥osko-Polskie w Veneto
acaip@hotmail.it;Stowarzyszenie Przyjaüni i WspÛ≥pracy Polsko-W≥oskiej w Kampanii (ACAIP)
ass.it.pl.ge@gmail.com;Stowarzyszenie W≥osko-Polskie w Genui
directtivo.aipp@gmail.com;Stowarzyszenie W≥osko-Polskie w Padwie (AIPP)
szkolarzym@gmail.com;Szkolny Punkt Konsultacyjny im. G. Herlinga-GrudziÒskiego przy Ambasadzie RP w Rzymie
edmunddruz@yahoo.de;Towarzystwo Chrystusowe dla Polonii Zagranicznej we W≥oszech
g.kaczynski@unict.il;WspÛlnota Wlosko-Polska im. K. Szymanowskiego
misjonarki@mchr.pl;Zgromadzenie SiÛstr Misjonarek Chrystusa KrÛla dla Polonii Zagranicznej (Misjonarki Chrystusa KrÛla) we W≥oszech
ss.dominikanki@op.pl;Zgromadzenie SiÛstr úw. Dominika (Dominikanki) we W≥oszech
info@polonia-milano.org;Zwiπzek PolakÛw w Mediolanie
zpww@polonia-wloska.org;Zwiπzek PolakÛw we W≥oszech
biuro@sekretariat-misyjny.pl;Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) w Wybrzeøu Koúci S≥oniowej
wkop@ukr.net ;Winnicki Miejski Kulturalno-Oúwiatowy Zwiπzek PolakÛw
ratynska@mail.ru;Winnicki Miejski Kulturalno-Oúwiatowy Zwiπzek PolakÛw
alla@rada.vn.ua ;Polskie Stowarzyszenie Medyczne w Obwodzie Winnickim
jan.glinczewski@gmail.com;Winnicka Miejska Organizacja Spo≥eczna ÑKonfederacja PolakÛw Podola" Polska Szko≥a Niedzielna w Winnicy
evelin-t@yandex.ru;Stowarzyszenie Polskie StudentÛw MedykÛw w Winnicy
euroconnect@ukr.net;Winnicke stowarzyszenie polonijne "Kresowiacy"
bar_polonia@ukr.net;Barskie Rejonowe Kulturalno-Oúwiatowe Stowarzyszenie PolakÛw im. KonfederatÛw Barskich Dom Polski
ludka_61@mail.ru ;Kalinowski Rejonowy Centrum Kultury Polskiej
welth@inbox.ru;TulczyÒskie Rejonowe Stowarzyszenie ÑDom Polski" 
bondar104@wp.pl;TulczyÒskie Rejonowe Stowarzyszenie ÑDom Polski" 
